Timestamp,LTP,BidQty,AskQty
2025-06-09 09:58:50.081594,56909.15,-10,0
2025-06-09 09:58:50.621317,56911.65,-10,0
2025-06-09 09:58:51.092717,56912.8,-10,0
2025-06-09 09:58:51.654992,56911.9,-10,0
2025-06-09 09:58:52.105829,56908.35,-10,0
2025-06-09 09:58:55.614674,56912.0,-10,0
2025-06-09 09:58:55.614941,56914.4,-10,0
2025-06-09 09:58:55.615049,56909.55,-10,0
2025-06-09 09:58:55.615145,56906.45,-10,0
2025-06-09 09:58:55.615236,56907.3,-10,0
2025-06-09 09:58:55.615315,56911.85,-10,0
2025-06-09 09:58:55.615477,56907.45,-10,0
2025-06-09 09:58:59.771079,56907.5,-10,0
2025-06-09 09:58:59.771387,56907.25,-10,0
2025-06-09 09:58:59.771532,56910.0,-10,0
2025-06-09 09:58:59.771642,56911.35,-10,0
2025-06-09 09:58:59.771756,56906.9,-10,0
2025-06-09 09:58:59.771861,56908.5,-10,0
2025-06-09 09:58:59.771964,56911.0,-10,0
2025-06-09 09:58:59.772223,56911.45,-10,0
2025-06-09 09:59:00.078749,56907.4,-10,0
2025-06-09 09:59:01.658219,56906.75,-10,0
2025-06-09 09:59:01.658670,56910.3,-10,0
2025-06-09 09:59:01.658891,56907.7,-10,0
2025-06-09 09:59:02.081122,56909.9,-10,0
2025-06-09 09:59:02.588178,56913.95,-10,0
2025-06-09 09:59:03.093552,56916.25,-10,0
2025-06-09 09:59:09.775181,56912.9,-10,0
2025-06-09 09:59:09.776554,56911.95,-10,0
2025-06-09 09:59:09.776669,56912.45,-10,0
2025-06-09 09:59:09.776759,56910.45,-10,0
2025-06-09 09:59:09.776842,56913.3,-10,0
2025-06-09 09:59:09.776922,56912.3,-10,0
2025-06-09 09:59:09.776997,56914.3,-10,0
2025-06-09 09:59:09.777070,56912.8,-10,0
2025-06-09 09:59:09.777142,56915.75,-10,0
2025-06-09 09:59:09.777217,56915.45,-10,0
2025-06-09 09:59:09.777294,56916.05,-10,0
2025-06-09 09:59:09.777443,56913.0,-10,0
2025-06-09 09:59:09.842566,56911.35,-10,0
2025-06-09 09:59:10.083292,56918.85,-10,0
2025-06-09 09:59:11.661662,56917.85,-10,0
2025-06-09 09:59:11.661833,56912.15,-10,0
2025-06-09 09:59:11.661921,56913.55,-10,0
2025-06-09 09:59:12.087673,56914.15,-10,0
2025-06-09 09:59:13.339263,56912.9,-10,0
2025-06-09 09:59:13.339693,56915.1,-10,0
2025-06-09 09:59:13.606867,56918.95,-10,0
